"time_hour";"carrier";"flight";"tailnum";"origin";"dest";"hora_prevista_partida";"hora_prevista_chegada";"hora_partida";"hora_chegada"
2013-03-11 10:00:00;"B6";641;"N779JB";"JFK";"SFO";"10:35";"14:04";"10:31";"13:35"
2013-03-11 10:00:00;"AA";179;"N379AA";"JFK";"SFO";"10:30";"13:55";"10:49";"14:08"
2013-03-11 11:00:00;"UA";642;"N525UA";"JFK";"SFO";"11:06";"14:31";"10:59";"13:51"
2013-03-11 11:00:00;"UA";73;"N87531";"EWR";"SFO";"11:01";"14:33";"11:10";"14:14"
2013-03-11 13:00:00;"UA";1699;"N77295";"EWR";"SFO";"13:43";"17:15";"14:04";"16:56"
2013-03-11 14:00:00;"UA";257;"N532UA";"JFK";"SFO";"14:25";"17:50";"14:29";"17:36"
2013-03-11 14:00:00;"UA";1106;"N73283";"EWR";"SFO";"14:59";"18:25";"15:15";"18:10"
2013-03-11 15:00:00;"DL";1322;"N727TW";"JFK";"SFO";"15:30";"19:22";"15:23";"19:45"
2013-03-11 15:00:00;"AA";85;"N349AA";"JFK";"SFO";"15:30";"19:10";"15:31";"19:40"
2013-03-11 16:00:00;"VX";27;"N634VA";"JFK";"SFO";"16:30";"20:15";"16:36";"20:21"
2013-03-11 17:00:00;"DL";31;"N717TW";"JFK";"SFO";"17:00";"20:50";"17:22";"21:05"
2013-03-11 17:00:00;"UA";1127;"N56859";"EWR";"SFO";"17:50";"21:05";"17:59";"21:13"
2013-03-11 17:00:00;"AA";177;"N335AA";"JFK";"SFO";"17:45";"21:20";"18:01";"21:10"
2013-03-11 17:00:00;"UA";512;"N502UA";"JFK";"SFO";"17:29";"20:57";"18:11";"21:20"
2013-03-11 18:00:00;"UA";389;"N512UA";"JFK";"SFO";"18:47";"22:19";"18:40";"21:49"
2013-03-11 19:00:00;"DL";1465;"N624AG";"JFK";"SFO";"19:00";"22:56";"18:55";"22:41"
2013-03-11 18:00:00;"VX";29;"N637VA";"JFK";"SFO";"18:55";"22:40";"19:03";"22:29"
2013-03-11 19:00:00;"UA";1462;"N17128";"EWR";"SFO";"19:49";"23:21";"19:43";"22:40"
2013-03-11 19:00:00;"B6";645;"N632JB";"JFK";"SFO";"19:35";"23:16";"20:14";"23:32"
2013-03-12 06:00:00;"UA";303;"N525UA";"JFK";"SFO";"6:00";"9:25";"5:59";"8:55"
2013-03-12 06:00:00;"UA";421;"N837UA";"EWR";"SFO";"6:10";"9:41";"6:09";"9:18"
2013-03-12 07:00:00;"UA";347;"N560UA";"JFK";"SFO";"7:00";"10:25";"6:52";"9:43"
2013-03-12 07:00:00;"DL";1865;"N718TW";"JFK";"SFO";"7:00";"10:44";"6:54";"10:05"
2013-03-12 07:00:00;"VX";11;"N853VA";"JFK";"SFO";"7:30";"11:10";"7:27";"10:47"
2013-03-12 07:00:00;"B6";643;"N821JB";"JFK";"SFO";"7:36";"11:15";"7:34";"10:47"
2013-03-12 07:00:00;"AA";59;"N327AA";"JFK";"SFO";"7:45";"11:25";"7:39";"10:50"
2013-03-12 08:00:00;"UA";397;"N557UA";"JFK";"SFO";"8:00";"11:25";"7:57";"10:58"
2013-03-12 08:00:00;"UA";1290;"N76288";"EWR";"SFO";"8:16";"11:46";"8:16";"11:17"
2013-03-12 10:00:00;"DL";1765;"N702TW";"JFK";"SFO";"10:00";"13:34";"9:55";"12:57"
2013-03-12 10:00:00;"AA";179;"N383AA";"JFK";"SFO";"10:30";"13:55";"10:24";"13:24"
2013-03-12 10:00:00;"VX";23;"N839VA";"JFK";"SFO";"10:30";"14:10";"10:26";"13:30"
2013-03-12 11:00:00;"UA";1120;"N78509";"EWR";"SFO";"11:01";"14:33";"10:59";"13:52"
2013-03-12 11:00:00;"UA";642;"N532UA";"JFK";"SFO";"11:06";"14:31";"11:02";"13:50"
2013-03-12 13:00:00;"UA";1697;"N13716";"EWR";"SFO";"13:29";"17:01";"13:25";"16:21"
2013-03-12 14:00:00;"UA";162;"N76529";"EWR";"SFO";"14:59";"18:25";"15:10";"18:32"
2013-03-12 15:00:00;"DL";1322;"N624AG";"JFK";"SFO";"15:30";"19:22";"15:35";"19:22"
2013-03-12 14:00:00;"UA";257;"N512UA";"JFK";"SFO";"14:25";"17:50";"16:47";"20:28"
2013-03-12 16:00:00;"VX";27;"N621VA";"JFK";"SFO";"16:30";"20:15";"17:15";"21:25"
2013-03-12 17:00:00;"UA";1127;"N57855";"EWR";"SFO";"17:50";"21:05";"18:11";"20:58"
2013-03-12 17:00:00;"UA";512;"N502UA";"JFK";"SFO";"17:29";"20:57";"18:35";"21:34"
2013-03-12 15:00:00;"AA";85;"N622AA";"JFK";"SFO";"15:30";"19:10";"18:38";"21:59"
2013-03-12 17:00:00;"AA";177;"N323AA";"JFK";"SFO";"17:45";"21:20";"18:59";"22:14"
2013-03-12 18:00:00;"VX";29;"N634VA";"JFK";"SFO";"18:55";"22:40";"19:03";"22:25"
2013-03-12 19:00:00;"DL";1465;"N707TW";"JFK";"SFO";"19:00";"22:56";"19:24";"22:41"
2013-03-12 19:00:00;"B6";645;"N789JB";"JFK";"SFO";"19:35";"23:16";"19:35";"22:49"
2013-03-12 19:00:00;"UA";1621;"N29129";"EWR";"SFO";"19:49";"23:21";"19:56";"22:50"
2013-03-13 06:00:00;"UA";303;"N555UA";"JFK";"SFO";"6:00";"9:25";"6:09";"9:20"
2013-03-13 06:00:00;"UA";421;"N408UA";"EWR";"SFO";"6:10";"9:41";"6:09";"9:11"
2013-03-13 07:00:00;"DL";1865;"N713TW";"JFK";"SFO";"7:00";"10:44";"6:54";"10:03"
2013-03-13 07:00:00;"UA";347;"N532UA";"JFK";"SFO";"7:00";"10:25";"6:58";"10:05"
2013-03-13 07:00:00;"VX";11;"N839VA";"JFK";"SFO";"7:30";"11:10";"7:28";"10:44"
2013-03-13 07:00:00;"B6";643;"N821JB";"JFK";"SFO";"7:36";"11:15";"7:41";"10:57"
2013-03-13 07:00:00;"AA";59;"N319AA";"JFK";"SFO";"7:45";"11:25";"7:43";"10:36"
2013-03-13 08:00:00;"UA";397;"N505UA";"JFK";"SFO";"8:00";"11:25";"8:05";"11:44"
2013-03-13 08:00:00;"UA";1290;"N37290";"EWR";"SFO";"8:16";"11:46";"8:19";"11:33"
2013-03-13 10:00:00;"DL";1765;"N711ZX";"JFK";"SFO";"10:00";"13:34";"9:54";"13:24"
2013-03-13 10:00:00;"AA";179;"N349AA";"JFK";"SFO";"10:30";"13:55";"10:28";"13:38"
2013-03-13 10:00:00;"B6";641;"N715JB";"JFK";"SFO";"10:35";"14:04";"10:32";"13:38"
2013-03-13 10:00:00;"VX";23;"N853VA";"JFK";"SFO";"10:30";"14:10";"10:47";"13:46"
2013-03-13 11:00:00;"UA";73;"N77296";"EWR";"SFO";"11:01";"14:33";"11:03";"14:08"
2013-03-13 11:00:00;"UA";642;"N508UA";"JFK";"SFO";"11:06";"14:31";"11:07";"14:07"
2013-03-13 13:00:00;"UA";1220;"N24211";"EWR";"SFO";"13:43";"17:15";"13:38";"16:39"
2013-03-13 14:00:00;"UA";257;"N554UA";"JFK";"SFO";"14:25";"17:50";"14:28";"17:42"
2013-03-13 14:00:00;"UA";1697;"N26226";"EWR";"SFO";"14:59";"18:25";"15:01";"18:02"
2013-03-13 15:00:00;"DL";1322;"N707TW";"JFK";"SFO";"15:30";"19:22";"15:26";"18:36"
2013-03-13 16:00:00;"VX";27;"N634VA";"JFK";"SFO";"16:30";"20:15";"16:33";"19:32"
2013-03-13 17:00:00;"DL";31;"N705TW";"JFK";"SFO";"17:00";"20:50";"16:58";"20:24"
2013-03-13 15:00:00;"AA";85;"N622AA";"JFK";"SFO";"15:30";"19:10";"16:59";"20:26"
2013-03-13 17:00:00;"UA";512;"N502UA";"JFK";"SFO";"17:29";"20:57";"17:29";"20:31"
2013-03-13 17:00:00;"AA";177;"N320AA";"JFK";"SFO";"17:45";"21:20";"17:42";"20:49"
2013-03-13 17:00:00;"UA";1127;"N57852";"EWR";"SFO";"17:50";"21:05";"17:45";"20:49"
2013-03-13 18:00:00;"UA";389;"N510UA";"JFK";"SFO";"18:47";"22:19";"18:39";"21:43"
2013-03-13 18:00:00;"VX";29;"N855VA";"JFK";"SFO";"18:55";"22:40";"19:12";"22:50"
2013-03-13 19:00:00;"UA";1539;"N17139";"EWR";"SFO";"19:49";"23:21";"19:49";"22:53"
2013-03-13 19:00:00;"B6";645;"N746JB";"JFK";"SFO";"19:35";"23:16";"19:53";"23:04"
2013-03-13 19:00:00;"DL";1465;"N717TW";"JFK";"SFO";"19:00";"22:56";"20:50";"23:55"
2013-03-14 06:00:00;"UA";303;"N532UA";"JFK";"SFO";"6:00";"9:25";"6:02";"9:31"
2013-03-14 06:00:00;"UA";421;"N811UA";"EWR";"SFO";"6:10";"9:41";"6:07";"9:06"
2013-03-14 07:00:00;"DL";1865;"N711ZX";"JFK";"SFO";"7:00";"10:44";"6:52";"10:12"
2013-03-14 07:00:00;"UA";347;"N512UA";"JFK";"SFO";"7:00";"10:25";"6:58";"10:18"
2013-03-14 07:00:00;"B6";643;"N821JB";"JFK";"SFO";"7:36";"11:15";"7:35";"10:49"
2013-03-14 07:00:00;"VX";11;"N839VA";"JFK";"SFO";"7:30";"11:10";"7:35";"10:45"
2013-03-14 07:00:00;"AA";59;"N319AA";"JFK";"SFO";"7:45";"11:25";"7:43";"10:53"
2013-03-14 08:00:00;"UA";397;"N557UA";"JFK";"SFO";"8:00";"11:25";"7:58";"11:11"
2013-03-14 08:00:00;"UA";334;"N568UA";"EWR";"SFO";"8:16";"11:39";"8:37";"11:43"
2013-03-14 10:00:00;"DL";1765;"N712TW";"JFK";"SFO";"10:00";"13:34";"9:55";"13:09"
2013-03-14 10:00:00;"VX";23;"N837VA";"JFK";"SFO";"10:30";"14:10";"10:31";"13:38"
2013-03-14 10:00:00;"AA";179;"N359AA";"JFK";"SFO";"10:30";"13:55";"10:35";"14:15"
2013-03-14 10:00:00;"B6";641;"N640JB";"JFK";"SFO";"10:35";"14:04";"10:35";"13:47"
2013-03-14 11:00:00;"UA";73;"N36207";"EWR";"SFO";"11:01";"14:33";"11:00";"14:07"
2013-03-14 11:00:00;"UA";642;"N505UA";"JFK";"SFO";"11:06";"14:31";"11:02";"14:25"
2013-03-14 13:00:00;"UA";1699;"N37287";"EWR";"SFO";"13:43";"17:15";"14:06";"17:09"
2013-03-14 14:00:00;"UA";257;"N525UA";"JFK";"SFO";"14:25";"17:50";"14:18";"17:30"
2013-03-14 14:00:00;"UA";1106;"N78511";"EWR";"SFO";"14:59";"18:25";"14:59";"18:02"
2013-03-14 15:00:00;"DL";1322;"N702TW";"JFK";"SFO";"15:30";"19:22";"15:28";"18:57"
2013-03-14 15:00:00;"AA";85;"N371AA";"JFK";"SFO";"15:30";"19:10";"16:04";"19:39"
2013-03-14 16:00:00;"VX";27;"N632VA";"JFK";"SFO";"16:30";"20:15";"16:28";"20:11"
2013-03-14 17:00:00;"DL";31;"N704X";"JFK";"SFO";"17:00";"20:50";"17:12";"21:02"
2013-03-14 17:00:00;"UA";512;"N554UA";"JFK";"SFO";"17:29";"20:57";"17:31";"21:06"
2013-03-14 17:00:00;"AA";177;"N339AA";"JFK";"SFO";"17:45";"21:20";"17:44";"21:09"
2013-03-14 17:00:00;"UA";1127;"N57855";"EWR";"SFO";"17:50";"21:05";"18:00";"21:03"
2013-03-14 18:00:00;"UA";389;"N502UA";"JFK";"SFO";"18:47";"22:19";"18:45";"21:57"
2013-03-14 18:00:00;"VX";29;"N637VA";"JFK";"SFO";"18:55";"22:40";"18:57";"22:11"
2013-03-14 19:00:00;"DL";1465;"N717TW";"JFK";"SFO";"19:00";"22:56";"18:58";"22:40"
2013-03-14 19:00:00;"B6";645;"N768JB";"JFK";"SFO";"19:35";"23:16";"19:37";"23:03"
2013-03-14 19:00:00;"UA";1462;"N21108";"EWR";"SFO";"19:49";"23:21";"19:53";"23:11"
2013-03-15 06:00:00;"UA";303;"N560UA";"JFK";"SFO";"6:00";"9:25";"6:02";"9:48"
2013-03-15 06:00:00;"UA";421;"N810UA";"EWR";"SFO";"6:10";"9:41";"6:06";"9:27"
2013-03-15 07:00:00;"DL";1865;"N706TW";"JFK";"SFO";"7:00";"10:44";"6:51";"10:30"
2013-03-15 07:00:00;"UA";347;"N508UA";"JFK";"SFO";"7:00";"10:25";"6:54";"10:42"
2013-03-15 07:00:00;"VX";11;"N837VA";"JFK";"SFO";"7:30";"11:10";"7:31";"10:51"
2013-03-15 07:00:00;"AA";59;"N336AA";"JFK";"SFO";"7:45";"11:25";"7:44";"11:07"
2013-03-15 08:00:00;"UA";397;"N557UA";"JFK";"SFO";"8:00";"11:25";"7:59";"11:28"
2013-03-15 07:00:00;"B6";643;"N821JB";"JFK";"SFO";"7:36";"11:15";"8:08";"11:41"
2013-03-15 08:00:00;"UA";1290;"N77296";"EWR";"SFO";"8:16";"11:46";"8:13";"11:40"
2013-03-15 10:00:00;"DL";1765;"N721TW";"JFK";"SFO";"10:00";"13:34";"9:54";"13:27"
2013-03-15 10:00:00;"B6";641;"N763JB";"JFK";"SFO";"10:35";"14:04";"10:31";"13:57"
2013-03-15 10:00:00;"VX";23;"N839VA";"JFK";"SFO";"10:30";"14:10";"10:32";"14:03"
2013-03-15 11:00:00;"UA";642;"N510UA";"JFK";"SFO";"11:06";"14:31";"10:58";"14:06"
2013-03-15 11:00:00;"UA";73;"N33292";"EWR";"SFO";"11:20";"14:52";"11:21";"14:54"
2013-03-15 10:00:00;"AA";179;"N354AA";"JFK";"SFO";"10:30";"13:55";"13:07";"16:37"
2013-03-15 13:00:00;"UA";1277;"N14250";"EWR";"SFO";"13:43";"17:15";"14:14";"17:34"
2013-03-15 14:00:00;"UA";257;"N512UA";"JFK";"SFO";"14:25";"17:50";"14:17";"17:24"
2013-03-15 14:00:00;"UA";1699;"N37281";"EWR";"SFO";"14:59";"18:25";"14:58";"18:21"
2013-03-15 15:00:00;"AA";85;"N392AA";"JFK";"SFO";"15:30";"19:10";"15:26";"19:03"
2013-03-15 15:00:00;"DL";1322;"N704X";"JFK";"SFO";"15:30";"19:22";"15:37";"19:22"
2013-03-15 16:00:00;"VX";27;"N641VA";"JFK";"SFO";"16:30";"20:15";"16:23";"20:01"
2013-03-15 17:00:00;"DL";31;"N723TW";"JFK";"SFO";"17:00";"20:50";"16:58";"20:24"
2013-03-15 17:00:00;"UA";512;"N532UA";"JFK";"SFO";"17:29";"20:57";"17:38";"21:11"
2013-03-15 17:00:00;"UA";1127;"N57868";"EWR";"SFO";"17:50";"21:05";"18:06";"21:25"
2013-03-15 18:00:00;"UA";346;"N525UA";"JFK";"SFO";"18:47";"22:19";"18:41";"22:16"
2013-03-15 18:00:00;"VX";29;"N630VA";"JFK";"SFO";"18:55";"22:40";"18:53";"22:39"
2013-03-15 19:00:00;"DL";1465;"N705TW";"JFK";"SFO";"19:00";"22:56";"18:58";"23:11"
2013-03-15 17:00:00;"AA";177;"N338AA";"JFK";"SFO";"17:45";"21:20";"19:12";"22:47"
2013-03-15 19:00:00;"B6";645;"N805JB";"JFK";"SFO";"19:35";"23:16";"19:29";"23:12"
2013-03-15 19:00:00;"UA";1462;"N12216";"EWR";"SFO";"19:49";"23:21";"19:46";"23:27"
2013-03-16 06:00:00;"UA";303;"N510UA";"JFK";"SFO";"6:07";"9:32";"5:58";"9:49"
2013-03-16 06:00:00;"UA";421;"N421UA";"EWR";"SFO";"6:04";"9:35";"6:16";"10:06"
2013-03-16 07:00:00;"DL";1865;"N721TW";"JFK";"SFO";"7:00";"10:40";"6:53";"10:42"
2013-03-16 07:00:00;"UA";347;"N557UA";"JFK";"SFO";"7:30";"10:55";"7:20";"10:54"
2013-03-16 07:00:00;"VX";11;"N837VA";"JFK";"SFO";"7:30";"11:10";"7:31";"11:22"
2013-03-16 07:00:00;"B6";643;"N821JB";"JFK";"SFO";"7:36";"11:15";"7:37";"11:32"
2013-03-16 07:00:00;"AA";59;"N327AA";"JFK";"SFO";"7:45";"11:25";"7:38";"11:31"
2013-03-16 10:00:00;"AA";179;"N364AA";"JFK";"SFO";"10:30";"13:55";"10:32";"14:05"
2013-03-16 11:00:00;"UA";642;"N505UA";"JFK";"SFO";"11:03";"14:28";"10:57";"14:45"
2013-03-16 13:00:00;"UA";257;"N525UA";"JFK";"SFO";"13:59";"17:24";"13:54";"17:37"
2013-03-16 13:00:00;"UA";162;"N78501";"EWR";"SFO";"13:50";"17:19";"14:04";"17:52"
2013-03-16 15:00:00;"DL";1322;"N705TW";"JFK";"SFO";"15:30";"19:16";"15:24";"19:28"
2013-03-16 15:00:00;"AA";85;"N348AA";"JFK";"SFO";"15:30";"19:10";"15:31";"19:23"
2013-03-16 16:00:00;"VX";27;"N854VA";"JFK";"SFO";"16:30";"20:15";"16:45";"20:57"
2013-03-16 17:00:00;"DL";31;"N711ZX";"JFK";"SFO";"17:00";"20:46";"16:58";"20:54"
2013-03-16 17:00:00;"UA";512;"N532UA";"JFK";"SFO";"17:29";"20:54";"17:23";"21:34"
2013-03-16 17:00:00;"UA";1139;"N75858";"EWR";"SFO";"17:50";"21:07";"18:35";"22:21"
2013-03-16 19:00:00;"DL";1465;"N727TW";"JFK";"SFO";"19:00";"22:51";"18:55";"23:03"
2013-03-16 19:00:00;"B6";645;"N793JB";"JFK";"SFO";"19:35";"23:16";"19:30";"23:40"
2013-03-17 06:00:00;"UA";600;"N554UA";"JFK";"SFO";"6:10";"9:36";"6:07";"9:56"
2013-03-17 06:00:00;"UA";421;"N457UA";"EWR";"SFO";"6:10";"9:41";"6:14";"10:07"
2013-03-17 07:00:00;"DL";1865;"N706TW";"JFK";"SFO";"7:00";"10:44";"6:57";"10:43"
2013-03-17 07:00:00;"B6";643;"N821JB";"JFK";"SFO";"7:36";"11:15";"7:34";"11:30"
2013-03-17 07:00:00;"VX";11;"N839VA";"JFK";"SFO";"7:30";"11:10";"7:34";"11:37"
2013-03-17 07:00:00;"AA";59;"N338AA";"JFK";"SFO";"7:45";"11:25";"7:42";"11:17"
2013-03-17 08:00:00;"UA";397;"N502UA";"JFK";"SFO";"8:10";"11:35";"8:00";"11:45"
2013-03-17 08:00:00;"UA";334;"N465UA";"EWR";"SFO";"8:09";"11:47";"8:07";"11:59"
2013-03-17 10:00:00;"DL";1765;"N707TW";"JFK";"SFO";"10:00";"13:34";"9:57";"13:53"
2013-03-17 10:00:00;"AA";179;"N362AA";"JFK";"SFO";"10:30";"13:55";"10:37";"14:17"
2013-03-17 11:00:00;"UA";642;"N525UA";"JFK";"SFO";"11:05";"14:30";"10:58";"14:35"
2013-03-17 10:00:00;"UA";1220;"N36444";"EWR";"SFO";"10:59";"14:31";"11:02";"14:41"
2013-03-17 10:00:00;"B6";641;"N649JB";"JFK";"SFO";"10:35";"14:04";"11:06";"14:49"
2013-03-17 10:00:00;"VX";23;"N848VA";"JFK";"SFO";"10:30";"14:10";"11:37";"15:32"
2013-03-17 13:00:00;"UA";460;"N560UA";"JFK";"SFO";"13:29";"16:54";"13:25";"17:30"
2013-03-17 13:00:00;"UA";81;"N76502";"EWR";"SFO";"13:55";"17:27";"13:53";"17:35"
2013-03-17 15:00:00;"AA";85;"N359AA";"JFK";"SFO";"15:30";"19:10";"15:29";"19:32"
2013-03-17 15:00:00;"DL";1322;"N727TW";"JFK";"SFO";"15:30";"19:22";"15:33";"19:33"
2013-03-17 15:00:00;"UA";1602;"N75410";"EWR";"SFO";"15:56";"19:25";"16:13";"20:11"
2013-03-17 16:00:00;"VX";27;"N838VA";"JFK";"SFO";"16:30";"20:15";"16:23";"20:21"
2013-03-17 17:00:00;"DL";31;"N717TW";"JFK";"SFO";"17:00";"20:50";"17:00";"20:48"
2013-03-17 17:00:00;"UA";512;"N532UA";"JFK";"SFO";"17:25";"20:50";"17:21";"21:11"
2013-03-17 17:00:00;"UA";1139;"N56859";"EWR";"SFO";"17:50";"21:05";"18:02";"21:26"
2013-03-17 17:00:00;"AA";177;"N328AA";"JFK";"SFO";"17:45";"21:20";"18:08";"21:56"
2013-03-17 18:00:00;"UA";309;"N555UA";"JFK";"SFO";"18:38";"22:10";"18:30";"22:20"
2013-03-17 18:00:00;"VX";29;"N836VA";"JFK";"SFO";"18:55";"22:40";"18:53";"22:24"
2013-03-17 19:00:00;"DL";1465;"N723TW";"JFK";"SFO";"19:00";"22:56";"18:59";"22:56"
2013-03-17 19:00:00;"B6";645;"N646JB";"JFK";"SFO";"19:35";"23:16";"19:50";"23:20"
2013-03-17 19:00:00;"UA";1539;"N57855";"EWR";"SFO";"19:53";"23:25";"20:15";"23:31"
2013-03-18 06:00:00;"UA";303;"N557UA";"JFK";"SFO";"6:00";"9:25";"5:53";"9:31"
2013-03-18 06:00:00;"UA";421;"N845UA";"EWR";"SFO";"6:10";"9:41";"6:05";"9:38"
2013-03-18 07:00:00;"UA";347;"N505UA";"JFK";"SFO";"7:00";"10:25";"6:57";"10:45"
2013-03-18 07:00:00;"DL";1865;"N727TW";"JFK";"SFO";"7:00";"10:44";"6:59";"10:54"
2013-03-18 07:00:00;"B6";643;"N805JB";"JFK";"SFO";"7:36";"11:15";"7:33";"11:13"
2013-03-18 07:00:00;"VX";11;"N839VA";"JFK";"SFO";"7:30";"11:10";"7:37";"11:15"
2013-03-18 08:00:00;"UA";397;"N502UA";"JFK";"SFO";"8:00";"11:25";"7:55";"11:18"
2013-03-18 07:00:00;"AA";59;"N323AA";"JFK";"SFO";"7:45";"11:25";"7:58";"11:32"
2013-03-18 08:00:00;"UA";1290;"N37253";"EWR";"SFO";"8:16";"11:46";"8:17";"11:40"
2013-03-18 10:00:00;"DL";1765;"N722TW";"JFK";"SFO";"10:00";"13:34";"9:56";"13:31"
2013-03-18 10:00:00;"AA";179;"N394AA";"JFK";"SFO";"10:30";"13:55";"10:26";"14:14"
2013-03-18 10:00:00;"B6";641;"N583JB";"JFK";"SFO";"10:35";"14:04";"10:32";"13:59"
2013-03-18 10:00:00;"VX";23;"N848VA";"JFK";"SFO";"10:30";"14:10";"10:46";"14:07"
2013-03-18 11:00:00;"UA";642;"N555UA";"JFK";"SFO";"11:06";"14:31";"10:58";"14:18"
2013-03-18 11:00:00;"UA";73;"N76522";"EWR";"SFO";"11:01";"14:33";"11:08";"14:32"
2013-03-18 13:00:00;"UA";81;"N36207";"EWR";"SFO";"13:43";"17:15";"13:46";"17:07"
2013-03-18 14:00:00;"UA";257;"N510UA";"JFK";"SFO";"14:25";"17:50";"14:19";"17:53"
2013-03-18 14:00:00;"UA";1699;"N76505";"EWR";"SFO";"14:59";"18:25";"14:57";"18:16"
2013-03-18 15:00:00;"AA";85;"N371AA";"JFK";"SFO";"15:30";"19:10";"15:25";"19:20"
2013-03-18 15:00:00;"DL";1322;"N723TW";"JFK";"SFO";"15:30";"19:22";"15:45";"19:55"
2013-03-18 16:00:00;"VX";27;"N838VA";"JFK";"SFO";"16:30";"20:15";"16:31";"20:29"
2013-03-18 17:00:00;"UA";512;"N554UA";"JFK";"SFO";"17:29";"20:57";"17:28";"21:08"
2013-03-18 17:00:00;"AA";177;"N320AA";"JFK";"SFO";"17:45";"21:20";"17:44";"21:23"
2013-03-18 17:00:00;"DL";31;"N718TW";"JFK";"SFO";"17:00";"20:50";"17:47";"21:36"
2013-03-18 17:00:00;"UA";1127;"N56859";"EWR";"SFO";"17:50";"21:05";"18:45";"23:49"
2013-03-18 18:00:00;"VX";29;"N623VA";"JFK";"SFO";"18:55";"22:40";"18:47";"22:50"
2013-03-18 19:00:00;"DL";1465;"N711ZX";"JFK";"SFO";"19:00";"22:56";"19:53";"1:06"
2013-03-19 06:00:00;"UA";303;"N555UA";"JFK";"SFO";"6:00";"9:25";"5:57";"9:24"
2013-03-19 07:00:00;"UA";347;"N512UA";"JFK";"SFO";"7:00";"10:25";"6:57";"10:31"
2013-03-19 07:00:00;"DL";1865;"N722TW";"JFK";"SFO";"7:00";"10:44";"6:59";"10:24"
2013-03-19 06:00:00;"UA";421;"N841UA";"EWR";"SFO";"6:10";"9:41";"7:07";"10:45"
2013-03-19 07:00:00;"B6";643;"N821JB";"JFK";"SFO";"7:36";"11:15";"7:36";"11:21"
2013-03-19 07:00:00;"VX";11;"N839VA";"JFK";"SFO";"7:30";"11:10";"7:38";"10:56"
2013-03-19 08:00:00;"UA";1290;"N17244";"EWR";"SFO";"8:16";"11:46";"8:12";"11:34"
2013-03-19 08:00:00;"UA";397;"N525UA";"JFK";"SFO";"8:00";"11:25";"8:16";"11:46"
2013-03-19 07:00:00;"AA";59;"N329AA";"JFK";"SFO";"7:45";"11:25";"8:33";"12:21"
2013-03-19 10:00:00;"DL";1765;"N704X";"JFK";"SFO";"10:00";"13:34";"9:58";"13:16"
2013-03-19 10:00:00;"VX";23;"N848VA";"JFK";"SFO";"10:30";"14:10";"10:27";"13:54"
2013-03-19 11:00:00;"UA";1120;"N24211";"EWR";"SFO";"11:01";"14:33";"10:59";"14:43"
2013-03-19 11:00:00;"UA";642;"N510UA";"JFK";"SFO";"11:06";"14:31";"11:01";"14:17"
2013-03-19 10:00:00;"AA";179;"N346AA";"JFK";"SFO";"10:30";"13:55";"11:04";"14:39"
2013-03-19 14:00:00;"UA";257;"N502UA";"JFK";"SFO";"14:25";"17:50";"14:22";"17:36"
2013-03-19 13:00:00;"UA";1697;"N29717";"EWR";"SFO";"13:43";"17:15";"14:37";"18:08"
2013-03-19 14:00:00;"UA";162;"N11206";"EWR";"SFO";"14:59";"18:25";"14:53";"18:11"
2013-03-19 15:00:00;"AA";85;"N394AA";"JFK";"SFO";"15:30";"19:10";"15:27";"19:05"
2013-03-19 15:00:00;"DL";1322;"N711ZX";"JFK";"SFO";"15:30";"19:22";"15:28";"19:25"
2013-03-19 16:00:00;"VX";27;"N837VA";"JFK";"SFO";"16:30";"20:15";"16:33";"20:14"
2013-03-19 17:00:00;"UA";512;"N554UA";"JFK";"SFO";"17:29";"20:57";"17:25";"20:57"
2013-03-19 17:00:00;"AA";177;"N339AA";"JFK";"SFO";"17:45";"21:20";"17:43";"21:34"
2013-03-19 17:00:00;"UA";1127;"N75851";"EWR";"SFO";"17:50";"21:05";"18:10";"21:23"
2013-03-19 18:00:00;"UA";389;"N560UA";"JFK";"SFO";"18:47";"22:19";"18:42";"22:13"
2013-03-19 19:00:00;"DL";1465;"N717TW";"JFK";"SFO";"19:00";"22:56";"18:55";"22:27"
2013-03-19 18:00:00;"VX";29;"N633VA";"JFK";"SFO";"18:55";"22:40";"19:05";"22:15"
2013-03-19 19:00:00;"B6";645;"N806JB";"JFK";"SFO";"19:35";"23:16";"19:34";"23:02"
2013-03-19 19:00:00;"UA";1621;"N14106";"EWR";"SFO";"19:49";"23:21";"20:11";"23:32"
2013-03-20 06:00:00;"UA";303;"N596UA";"JFK";"SFO";"6:00";"9:25";"6:07";"9:41"
2013-03-20 06:00:00;"UA";421;"N851UA";"EWR";"SFO";"6:10";"9:41";"6:11";"9:33"
2013-03-20 07:00:00;"DL";1865;"N624AG";"JFK";"SFO";"7:00";"10:44";"6:55";"10:23"
2013-03-20 07:00:00;"UA";347;"N525UA";"JFK";"SFO";"7:00";"10:25";"6:56";"10:26"
2013-03-20 07:00:00;"VX";11;"N839VA";"JFK";"SFO";"7:30";"11:10";"7:27";"10:44"
2013-03-20 07:00:00;"B6";643;"N821JB";"JFK";"SFO";"7:36";"11:15";"7:35";"11:03"
2013-03-20 07:00:00;"AA";59;"N338AA";"JFK";"SFO";"7:45";"11:25";"7:42";"11:07"
2013-03-20 08:00:00;"UA";397;"N505UA";"JFK";"SFO";"8:00";"11:25";"7:55";"11:03"
2013-03-20 08:00:00;"UA";1290;"N33203";"EWR";"SFO";"8:16";"11:46";"8:14";"11:45"
